"","Address","nearest_supermarket","dist_to_nearest_supermarket","supermarket_1km"
"116","28 NEW UPP CHANGI RD","18 BEDOK SOUTH ROAD SINGAPORE 460018","0.342921473140334","6"
"117","29 NEW UPP CHANGI RD","18 BEDOK SOUTH ROAD SINGAPORE 460018","0.411891419872317","6"
"118","30 NEW UPP CHANGI RD","18 BEDOK SOUTH ROAD SINGAPORE 460018","0.373767312552375","6"
"119","75 BEDOK NTH RD","57 NEW UPPER CHANGI ROAD DBS NEW UPPER CHANGI ROAD SINGAPORE 461057","0.412685991921354","6"
"120","76 BEDOK NTH RD","57 NEW UPPER CHANGI ROAD DBS NEW UPPER CHANGI ROAD SINGAPORE 461057","0.453614952264531","6"
"121","501 BEDOK NTH ST 3","510 BEDOK NORTH STREET 3 UOB BEDOK NORTH STREET 3 SINGAPORE 460510","0.10758284506896","8"
"122","502 BEDOK NTH ST 3","510 BEDOK NORTH STREET 3 UOB BEDOK NORTH STREET 3 SINGAPORE 460510","0.147252556831902","8"
"123","503 BEDOK NTH ST 3","509 BEDOK NORTH STREET 3 DBS BEDOK NORTH STREET 3 SINGAPORE 460509","0.230456155085702","8"
"124","504 BEDOK NTH ST 3","509 BEDOK NORTH STREET 3 DBS BEDOK NORTH STREET 3 SINGAPORE 460509","0.190923346648918","8"
"125","2 BEDOK STH AVE 1","18 BEDOK SOUTH ROAD SINGAPORE 460018","0.176513753664995","5"
"126","20 CHAI CHEE RD","29 CHAI CHEE AVENUE ANSAR GARDEN SINGAPORE 460029","0.235907163859456","6"
"127","21 CHAI CHEE RD","29 CHAI CHEE AVENUE ANSAR GARDEN SINGAPORE 460029","0.244385427747587","5"
"128","59 CHAI CHEE RD","29 CHAI CHEE AVENUE ANSAR GARDEN SINGAPORE 460029","0.459127401999443","3"
"129","58 CHAI CHEE DR","29 CHAI CHEE AVENUE ANSAR GARDEN SINGAPORE 460029","0.529368999892616","5"
"130","55 CHAI CHEE DR","29 CHAI CHEE AVENUE ANSAR GARDEN SINGAPORE 460029","0.639647005377575","6"
"131","22 BEDOK STH AVE 1","209 NEW UPPER CHANGI ROAD BETHESDA COMMUNITY SINGAPORE 460209","0.279803248978805","7"
"132","105 BEDOK NTH AVE 4","89 BEDOK NORTH STREET 4 DBS NTUC BEDOK NORTH STREET 4 SINGAPORE 460089","0.211423039014508","4"
"133","104 BEDOK NTH AVE 4","89 BEDOK NORTH STREET 4 DBS NTUC BEDOK NORTH STREET 4 SINGAPORE 460089","0.187136763972722","5"
"134","107 BEDOK NTH RD","115 BEDOK NORTH ROAD PCF SPARKLETOTS PRESCHOOL @ FENGSHAN 115 (CC) SINGAPORE 460115","0.11670226959224","5"
"135","110 BEDOK NTH RD","115 BEDOK NORTH ROAD PCF SPARKLETOTS PRESCHOOL @ FENGSHAN 115 (CC) SINGAPORE 460115","0.251291750993787","6"
"136","69 BEDOK STH AVE 3","57 NEW UPPER CHANGI ROAD DBS NEW UPPER CHANGI ROAD SINGAPORE 461057","0.5918852183536","1"
"137","33 BEDOK STH AVE 2","57 NEW UPPER CHANGI ROAD DBS NEW UPPER CHANGI ROAD SINGAPORE 461057","0.31463343261301","5"
"138","46 BEDOK STH AVE 3","57 NEW UPPER CHANGI ROAD DBS NEW UPPER CHANGI ROAD SINGAPORE 461057","0.270220787259141","4"
"139","117 BEDOK NTH RD","115 BEDOK NORTH ROAD PCF SPARKLETOTS PRESCHOOL @ FENGSHAN 115 (CC) SINGAPORE 460115","0.201157202265535","8"
"140","116 BEDOK NTH RD","115 BEDOK NORTH ROAD PCF SPARKLETOTS PRESCHOOL @ FENGSHAN 115 (CC) SINGAPORE 460115","0.141846512721215","7"
"141","115 BEDOK NTH RD","115 BEDOK NORTH ROAD PCF SPARKLETOTS PRESCHOOL @ FENGSHAN 115 (CC) SINGAPORE 460115","0","7"
"142","125 BEDOK NTH RD","115 BEDOK NORTH ROAD PCF SPARKLETOTS PRESCHOOL @ FENGSHAN 115 (CC) SINGAPORE 460115","0.382518289975333","7"
"143","124 BEDOK NTH RD","115 BEDOK NORTH ROAD PCF SPARKLETOTS PRESCHOOL @ FENGSHAN 115 (CC) SINGAPORE 460115","0.342826669398093","7"
"144","128 BEDOK NTH ST 2","115 BEDOK NORTH ROAD PCF SPARKLETOTS PRESCHOOL @ FENGSHAN 115 (CC) SINGAPORE 460115","0.475165260833698","7"
"145","129 BEDOK NTH ST 2","115 BEDOK NORTH ROAD PCF SPARKLETOTS PRESCHOOL @ FENGSHAN 115 (CC) SINGAPORE 460115","0.450882296425169","8"
"146","138 BEDOK NTH ST 2","115 BEDOK NORTH ROAD PCF SPARKLETOTS PRESCHOOL @ FENGSHAN 115 (CC) SINGAPORE 460115","0.168781421364959","8"
"147","87 BEDOK NTH ST 4","89 BEDOK NORTH STREET 4 DBS NTUC BEDOK NORTH STREET 4 SINGAPORE 460089","0.0605587359422072","7"
"148","100 BEDOK NTH AVE 4","89 BEDOK NORTH STREET 4 DBS NTUC BEDOK NORTH STREET 4 SINGAPORE 460089","0.18239341795024","6"
"149","412 BEDOK NTH AVE 2","510 BEDOK NORTH STREET 3 UOB BEDOK NORTH STREET 3 SINGAPORE 460510","0.345383252667101","9"
"150","402 BEDOK NTH AVE 3","115 BEDOK NORTH ROAD PCF SPARKLETOTS PRESCHOOL @ FENGSHAN 115 (CC) SINGAPORE 460115","0.367036600030901","8"
"151","401 BEDOK NTH AVE 3","509 BEDOK NORTH STREET 3 DBS BEDOK NORTH STREET 3 SINGAPORE 460509","0.356969626197228","8"
"152","425 BEDOK NTH RD","510 BEDOK NORTH STREET 3 UOB BEDOK NORTH STREET 3 SINGAPORE 460510","0.366587038742256","9"
