"","street","dist_to_nearest_mrt","mrt_1km","dist_to_nearest_supermarket","supermarket_1km","dist_to_nearest_hawkers","hawkers_1km","dist_to_nearest_primary_schools","primary_schools_1km","dist_to_nearest_hospital","hospitals_1km","dist_cbd","postal_2dig","lease_commence_date"
"8698","489C CHOA CHU KANG AVE 5",0.771762215088533,1,0.242905147226816,3,3.52798757517274,0,0.294572382463131,2,2.96486855156968,0,15.8584527534119,"68",2016
"8699","489A CHOA CHU KANG AVE 5",0.758064355920499,1,0.316167460954729,3,3.49542989551025,0,0.290818095349754,3,2.91002380909831,0,15.7786334935057,"68",2016
"8700","487C CHOA CHU KANG AVE 5",0.804132950470808,1,0.173325032911655,3,3.55905860847937,0,0.330467919561462,2,3.02210348719451,0,15.9483074346288,"68",2016
"8701","199 BOON LAY DR",0.722014938820895,1,0.371907530217452,3,0.252346867537883,3,0.20509722103078,4,3.1173199611504,0,16.4923961480589,"64",1976
"8702","478 PASIR RIS DR 4",2.09345444620843,0,0.242247713628229,3,3.61264526126799,0,0.25693018843603,2,3.81586896812264,0,15.3319881465486,"51",1992
"8703","665C PUNGGOL DR",0.212072633675687,7,0.287421733094205,7,5.68136054449423,0,0.226038296691059,6,2.51158817180192,0,14.4359668814885,"82",2016
"8704","308B PUNGGOL WALK",0.137514615321906,6,0.0637369038209525,6,5.62920889533463,0,0.102489053714164,4,1.55218326562807,0,14.3640714932937,"82",2016
"8705","308C PUNGGOL WALK",0.0758643280952396,6,0,6,5.6355219542192,0,0.071878946779514,4,1.54341558489706,0,14.3632732439191,"82",2016
"8706","671A EDGEFIELD PLAINS",0.391195445847164,4,0.0445102594474511,5,5.97454172735384,0,0.188560173690514,5,2.44443287555487,0,14.7579311767206,"82",2015
"8707","258C PUNGGOL FIELD",0.167137945505484,5,0.150536366881521,5,5.14535754411634,0,0.381447562958933,4,1.02455039555992,0,13.8529555926834,"82",2016
"8708","468B FERNVALE LINK",0.264768728825564,4,0.41225226705193,4,3.79733090143614,0,0.25899616898674,3,1.63944800747723,0,12.5342427416247,"79",2016
"8709","244 SERANGOON AVE 2",0.493255155829386,3,0.258890546313208,4,1.17587593960067,0,0.392943800851473,4,2.41235141926273,0,7.42877041918405,"55",1985
"8710","324 WOODLANDS ST 32",0.643446860246579,2,0.27108299337685,4,1.38867443237244,0,0.183600655587701,3,6.45598653605242,0,17.8535466646484,"73",1989
"8711","666A YISHUN AVE 4",0.812432119760349,1,0.584088026515785,6,1.84976626963358,0,0.229031443856171,3,0.54350062038015,2,14.6922170272921,"76",1987
"8712","490B CHOA CHU KANG AVE 5",0.68131922188524,2,0.381083190899676,3,3.52942080680625,0,0.24398237019495,3,2.90815287546228,0,15.6945391685747,"68",2016
"8713","489D CHOA CHU KANG AVE 5",0.747638048948084,1,0.281026154943481,3,3.52208246875109,0,0.274571767583772,3,2.94282300933994,0,15.8101854101651,"68",2016
"8714","490D CHOA CHU KANG AVE 5",0.645414906634345,2,0.352782870320952,3,3.57337977696584,0,0.199428532949312,3,2.95322962016479,0,15.720261922131,"68",2016
"8715","131 GEYLANG EAST AVE 1",0.436123026415921,4,0.284418736414042,11,0.433430787844524,7,0.333407085979165,2,2.4633293222033,0,5.04762110549458,"38",1987
"8716","161 PASIR RIS ST 13",1.16920644501163,0,0.411541947738055,4,2.80915992903504,0,0.242161412619201,2,2.84935907062158,0,14.8815219796328,"51",1995
"8717","308A PUNGGOL WALK",0.282277227500769,7,0.196206181660251,7,5.66821600326666,0,0.251455197972421,4,1.63117737226012,0,14.4178431516252,"82",2016
"8718","86 DAWSON RD",0.478124657734881,2,0.0640530936172275,5,0.858481118668729,1,0.287668338468124,1,1.44098554657688,0,4.70322303614685,"14",2016
"8719","90 DAWSON RD",0.686376783332661,2,0.270254411446543,3,1.05016589470048,0,0.505136443828833,1,1.57292351681553,0,4.48428508693663,"14",2016
"8720","471C FERNVALE ST",0.253081475655894,6,0.206616447049784,4,3.90470786177334,0,0.196342499398226,4,1.23954872206084,0,12.4691658288352,"79",2016
"8721","472A FERNVALE ST",0.0906929521947065,5,0.059663404156686,4,4.0436266580385,0,0.113119008267621,4,1.27155715078124,0,12.6199685167109,"79",2016
"8722","239 TAMPINES ST 21",0.228991072351214,3,0.14985841139349,8,1.06856675238401,0,0.38643086336509,5,1.47342917321659,0,12.9087379096127,"52",1984
"8723","807A CHAI CHEE RD",0.831081448897325,1,0.289187004571357,6,0.578290911961446,2,0.865832232071373,2,2.08010808695296,0,9.06167213314724,"46",2016
"8724","488B CHOA CHU KANG AVE 5",0.763280815000093,1,0.127001351320694,3,3.61301535941662,0,0.295840968109,2,3.07150579415386,0,15.9665215722159,"68",2016
"8725","488C CHOA CHU KANG AVE 5",0.723350939999896,1,0.198045120840409,3,3.59017746308229,0,0.246298656776328,3,3.02361365914222,0,15.8831842416864,"68",2016
"8726","21 HAIG RD",0.561487623099969,3,0.17091638136985,9,0.225000716232947,4,0.812631343068592,2,1.53511978111503,0,5.58902522190064,"43",1981
"8727","671B EDGEFIELD PLAINS",0.360589480775476,5,0.0674230435209153,5,5.97022377653887,0,0.185951965053895,4,2.41997433602331,0,14.754820970305,"82",2015
"8728","469C SENGKANG WEST WAY",0.227601019454535,4,0.503481700351508,4,3.6612290061611,0,0.34035740361905,3,1.6948838387314,0,12.3965742241138,"79",2016
"8729","837 YISHUN ST 81",0.128920506400913,1,0.150386783653336,4,1.76981580098699,0,0.363090733328085,2,0.951298472531063,1,14.430468323191,"76",1988
"8730","136 BEDOK NTH AVE 3",0.745385510905185,2,0.408302603004033,9,0.253902815870529,6,0.397151402113856,5,2.12194835912334,0,10.3078934586785,"46",1979
"8731","531 BEDOK NTH ST 3",0.779715226225203,2,0.108508511719771,7,0.207497429398005,2,0.590621932276728,4,2.70308994408556,0,9.68468664706476,"46",1979
"8732","26 NEW UPP CHANGI RD",0.475348314821014,1,0.307685177250077,6,0.34375214447184,4,0.408798750550291,2,2.58323693754207,0,9.98293934201262,"46",1974
"8733","217 BISHAN ST 23",0.604187894281406,2,0.619484674021446,6,0.803318725290563,2,0.544242630177264,2,2.05072079255915,0,7.66220618381593,"57",1992
"8734","10 JLN RUMAH TINGGI",0.751572100661089,2,0.194948957249868,7,0.149007190576752,3,0.803189746195051,2,0.851720851677661,1,4.83174969071554,"15",1988
"8735","37 LIM LIAK ST",0.357701595146591,2,0.135527325657141,8,0.242638950343254,7,0.514714272433738,1,0.720929312869158,1,2.390856736871,"16",1974
"8736","46 SENG POH RD",0.511104200057328,4,0.263228398040125,6,0.164962019879558,6,0.62120311837114,1,0.554298017611823,2,2.29658947352344,"16",1973
"8737","45 LENGKOK BAHRU",0.559287832948079,1,0.25306896527118,7,0.501052860806397,5,0.302022467678738,1,1.30980575006579,0,4.35944383034515,"15",1984
"8738","443A FAJAR RD",0.358627723259391,9,0.26051864807147,6,4.72825328584501,0,0.226937936378524,5,4.72063753980048,0,13.8448196520477,"67",2016
"8739","443B FAJAR RD",0.357268900959671,9,0.312823067453863,6,4.6816751807974,0,0.177237740732894,5,4.67044584809381,0,13.8198928286978,"67",2016
"8740","442D FAJAR RD",0.224596773206749,8,0.277203283367126,6,4.65198267428742,0,0.208900375135101,4,4.75524806936031,0,13.7205024951935,"67",2016
"8741","490C CHOA CHU KANG AVE 5",0.641515177575256,2,0.34803921321275,3,3.55700973639019,0,0.223796139452507,3,2.92169278840363,0,15.6675559625497,"68",2016
"8742","278 CHOA CHU KANG AVE 3",0.204530770037062,4,0.224530847508432,5,4.07600747911816,0,0.317053120182418,3,3.40962062319347,0,15.8278702730838,"68",1992
"8743","490A CHOA CHU KANG AVE 5",0.71237438359158,2,0.413015326850193,3,3.4872455040944,0,0.288713590671456,3,2.86058294005035,0,15.6576323942665,"68",2016
"8744","487A CHOA CHU KANG AVE 5",0.845510524786928,1,0.243368911218773,3,3.48968345947403,0,0.368014361568193,2,2.95203239652346,0,15.90678804631,"68",2016
"8745","489B CHOA CHU KANG AVE 5",0.813200488475033,1,0.26826038209941,3,3.48722663174022,0,0.336595780301956,2,2.93135966457051,0,15.8558293842766,"68",2016
"8746","144 TECK WHYE LANE",0.45415028128312,5,0.0582578764607319,7,4.46851639594631,0,0.376720666289732,3,3.68057872725914,0,15.1338513775758,"68",1988
"8747","563 CHOA CHU KANG ST 52",0.279391546198388,1,0.165334577160045,2,5.80762869096565,0,0.297112264504833,4,5.15674061882538,0,16.8254138051507,"68",1995
"8748","376A HOUGANG ST 32",0.88197086225136,1,0.0944077675435,3,0.968444420944575,1,0.391804246856314,2,1.9732606849971,0,9.60641746649068,"53",2016
"8749","376B HOUGANG ST 32",0.820418957036658,1,0.157318632646774,4,1.05564413106731,0,0.313368275700086,2,1.98964264313608,0,9.69874989175281,"53",2016
"8750","259 JURONG EAST ST 24",0.835049657446308,1,0.465960176849992,5,0.2498110429811,2,0.177596160646561,4,0.634229609742816,1,13.9384075961523,"60",1982
"8751","415 PANDAN GDNS",1.5307802835147,0,0.624611786288111,1,0.613307487438398,1,1.26147937139741,0,1.33079311231934,0,12.086551773844,"60",1982
"8752","479 JURONG WEST ST 41",0.513467705727879,1,0.127694303314138,4,0.727404548503671,2,0.329485539926477,3,1.9519567913184,0,15.6255744367846,"64",1984
"8753","530C PASIR RIS DR 1",1.79032096516592,0,0.0849088514738888,4,2.98549443301778,0,0.641179247520037,2,3.33051618600154,0,14.3704606699054,"51",2015
"8754","670A EDGEFIELD PLAINS",0.34570381670276,3,0.112211461619547,5,5.96066641915077,0,0.221540875977657,5,2.50400355850668,0,14.7389816364399,"82",2016
"8755","663A PUNGGOL DR",0.0992083481652146,5,0.143559421711,4,5.73710046717192,0,0.152239069007322,4,2.76012118722631,0,14.4588452470964,"82",2016
"8756","310A PUNGGOL WALK",0.309295651510839,7,0.258656018959391,7,5.77889279754942,0,0.317951891610409,4,1.73813177033869,0,14.5284356626717,"82",2016
"8757","670C EDGEFIELD PLAINS",0.365724941487606,3,0.218990797095945,5,6.01189389473554,0,0.323075337168581,5,2.6002991980474,0,14.7852974117482,"82",2016
"8758","665B PUNGGOL DR",0.159697559674142,7,0.357475932425358,7,5.71279538242306,0,0.25558285681204,5,2.49392084543756,0,14.4724919291014,"82",2016
"8759","91 DAWSON RD",0.729599682938859,2,0.31458374782627,3,1.05283101615698,0,0.549813421138183,1,1.55592906452447,0,4.43931699597104,"14",2016
"8760","470A FERNVALE LINK",0.275206050370948,4,0.286023283577802,4,3.8375784662837,0,0.128143445121256,3,1.46540403615578,0,12.4683778201672,"79",2016
"8761","469A SENGKANG WEST WAY",0.315133620723447,4,0.45476856261408,4,3.67943554185283,0,0.29317985110738,3,1.62011395039425,0,12.3673720306709,"79",2016
"8762","412 SERANGOON CTRL",0.141636780721238,2,0.280002011208429,5,1.7742562856913,0,0.537827949821981,2,2.67954312103164,0,7.14881577505697,"55",1989
"8763","858B TAMPINES AVE 5",0.494442190252583,3,0.485473781290502,7,1.19523892936875,0,0.532235628650115,5,1.80199273329395,0,12.1653284790636,"52",1987
"8764","886A TAMPINES ST 83",0.987389542949499,1,0.401419487110501,3,1.55522972877726,0,0.582905427706291,3,2.16573529879626,0,11.4406295056332,"52",1988
"8765","128 SIMEI ST 1",0.443910224552277,2,0.357929198835574,5,1.15070506681451,0,0.570692548688478,3,0.880431158626213,2,13.2151777621474,"52",1987
"8766","761 YISHUN ST 72",0.490386538246761,2,0,7,0.854131629838458,2,0.40193307026475,5,0.479009374728947,2,15.4386234317612,"76",1986
"8767","281 YISHUN ST 22",0.981121627640531,1,0.317510407774545,3,1.30194163585605,0,0.211000265696045,4,1.66117035480749,0,16.8855184626119,"76",1985
"8768","807C CHAI CHEE RD",0.872932654672773,2,0.38140601349643,7,0.478062784646273,2,0.835881082336651,3,2.15272346917237,0,9.11741646880503,"46",2016
"8769","808A CHAI CHEE RD",0.754914426272856,1,0.24196731498725,7,0.584871921397145,2,0.840633477525141,3,2.12275002842814,0,9.11536837089061,"46",2016
"8770","652 JLN TENAGA",0.265061567915476,2,0.511083659888924,6,0.717626637180616,1,0.399848743160513,2,1.96829742898535,0,7.97451240278691,"41",1996
"8771","344 BT BATOK ST 34",1.50859183279772,0,0.316982949732475,4,2.51819873348552,0,0.188918785593799,2,1.70547866536533,0,14.0588128442845,"65",1986
"8772","44 LENGKOK BAHRU",0.639686145777553,1,0.350354819455063,8,0.398573572326007,5,0.403771823760295,1,1.20764563811846,0,4.46130197263397,"15",1984
"8773","212 PETIR RD",0.532672934489582,2,0.501382237152225,2,3.90192474702092,0,0.717370071325071,2,4.68542187037004,0,12.822241808981,"67",1988
"8774","443C FAJAR RD",0.330059113617177,9,0.349087892716531,6,4.63020428562255,0,0.127146417960886,4,4.6434085483873,0,13.7725076740966,"67",2016
"8775","443D FAJAR RD",0.232355557013398,8,0.308990572299075,6,4.6207604128505,0,0.168497830279599,4,4.71531270618298,0,13.7090202171975,"67",2016
"8776","807A CHOA CHU KANG AVE 1",0.503204478702107,4,0.187556301425456,4,3.6822229191878,0,0.394765204191504,2,2.94559890698507,0,15.4083386473184,"68",2017
"8777","488D CHOA CHU KANG AVE 5",0.685559537016017,2,0.252436421513613,3,3.5877635036565,0,0.209737771023376,3,3.00042536902192,0,15.822720804921,"68",2016
"8778","722 CLEMENTI WEST ST 2",0.925542601848957,1,0.0575334335238059,4,0.108315368226001,1,1.34663488410784,0,2.41513192814965,0,9.94311380553024,"12",1985
"8779","440C CLEMENTI AVE 3",0.219350289508312,1,0.145839897323314,8,0.374578412182198,4,0.195671384390609,4,2.62091841339511,0,10.2849783104352,"12",2018
"8780","18D CIRCUIT RD",0.362421592614525,4,0.108449529060356,4,0.291336322451546,4,0.897376960749128,1,2.71126749139101,0,6.21519266444181,"37",2016
"8781","350 UBI AVE 1",0.518027298641358,2,0.458381758613029,2,0.692806932572315,1,0.309044228008771,1,1.4648237794984,0,6.93629246574441,"40",1985
"8782","104 ALJUNIED CRES",0.404904234375972,3,0.480675344464985,10,0.472482591080671,6,0.31277884278228,2,2.95367124908155,0,4.97094330287989,"38",1978
"8783","17B CIRCUIT RD",0.42205227435178,4,0.134524996584094,4,0.329954924511309,4,0.917160131790359,1,2.74753110800826,0,6.25900736298262,"37",2016
"8784","17A CIRCUIT RD",0.436934431428896,4,0.0805693121551845,4,0.255183389955394,4,0.805089645163691,1,2.84086161294456,0,6.17595684972533,"37",2016
"8785","647 HOUGANG AVE 8",1.33712178328347,0,0.0577809768225055,5,1.56713938025941,0,0.306781417686394,4,0.257613193025718,1,9.87948473097821,"53",1987
"8786","64 JLN MA'MOR",1.10417947070824,0,0.401527462949482,8,0.686639783231465,6,0.754476364267886,3,1.46391345422082,0,4.56747911090023,"32",1972
"8787","58 GEYLANG BAHRU",0.459199961559377,3,0.364599841717667,2,0.298532825041583,3,0.367915623388854,2,1.95198056164919,0,4.31635905188111,"33",2000
"8788","19 ST. GEORGE'S RD",0.580503528310837,1,0.477537165382584,4,0.583863476213081,5,0.31569838630001,3,1.62793514737891,0,4.23725079431884,"32",1984
"8789","536 PASIR RIS DR 1",1.69412346969412,0,0.184659656597178,4,2.87059914719212,0,0.678381516286175,2,3.21866512675773,0,14.2745720405415,"51",1992
"8790","664A PUNGGOL DR",0.104488184366428,5,0.162090644259247,4,5.69457151968315,0,0.0986017677609965,4,2.78676730813334,0,14.4051181426633,"82",2016
"8791","310C PUNGGOL WALK",0.204605900391181,6,0.134148836944413,7,5.842547620612,0,0.26573055420712,4,1.75401296481502,0,14.5733802155186,"82",2016
"8792","668B EDGEFIELD PLAINS",0.279282261547498,5,0.147016249847765,5,5.90396427993566,0,0.207514164531619,6,2.47784127408317,0,14.6806437320705,"82",2016
"8793","670B EDGEFIELD PLAINS",0.343695338605281,3,0.14830141294462,5,5.97295014851349,0,0.252708388936912,5,2.53342052543918,0,14.7496233990936,"82",2016
"8794","663C PUNGGOL DR",0.151405706105583,4,0.202361851047156,4,5.78505402136122,0,0.106703720269203,4,2.8230032073195,0,14.5015291677808,"82",2016
"8795","664B PUNGGOL DR",0.154946251475465,4,0.210971501575381,4,5.77344438790564,0,0.0667310877738529,4,2.83898524427009,0,14.4850423897783,"82",2016
"8796","679B PUNGGOL DR",0.121468644698362,5,0.191343558501284,6,5.81933366945434,0,0.350681385107429,4,2.11920313080432,0,14.608221233994,"82",2016
"8797","679C PUNGGOL DR",0.13315644569899,5,0.201399803410398,6,5.8454936245525,0,0.325665282444153,4,2.15692171025858,0,14.634443586629,"82",2016
"8798","679A PUNGGOL DR",0.0831080659880568,5,0.150851881688557,6,5.77022129400912,0,0.346263093608461,4,2.07809400446506,0,14.5591154142367,"82",2016
"8799","310B PUNGGOL WALK",0.267794134767264,7,0.173341215754566,6,5.82837203042281,0,0.308815730013342,4,1.76532322926424,0,14.5705325828379,"82",2016
"8800","669B EDGEFIELD PLAINS",0.288383630920039,3,0.257445748118563,5,5.93977831374846,0,0.322012469609094,6,2.57280567009832,0,14.7101446607211,"82",2016
"8801","669A EDGEFIELD PLAINS",0.323064957940038,3,0.235474199346999,5,5.97274222443226,0,0.318629852704547,6,2.58451965183209,0,14.7445922690779,"82",2016
"8802","663B PUNGGOL DR",0.164783598725747,4,0.20496526036408,4,5.80202250564627,0,0.160808427063055,4,2.80367241567222,0,14.5246609357793,"82",2016
"8803","93 DAWSON RD",0.638410666657073,2,0.22971537006621,4,0.990606374112153,1,0.465494080868067,1,1.5264803586751,0,4.51871538556991,"14",2016
"8804","467A FERNVALE LINK",0.312337808837131,4,0.361133844701469,4,3.87438627097194,0,0.222901223602556,3,1.5980811091923,0,12.6031633323277,"79",2016
"8805","471A FERNVALE ST",0.248622790818776,6,0.22312331905261,4,3.87791050178462,0,0.144018174308742,4,1.32530433651342,0,12.4562128395805,"79",2016
"8806","472B FERNVALE ST",0.161306498650579,6,0.132086445434368,4,3.96893620120782,0,0.102426497139297,4,1.28906645642324,0,12.5454314385421,"79",2016
"8807","471B FERNVALE ST",0.210977763650054,6,0.200845169754444,4,3.91169238028797,0,0.0867993382714013,4,1.35962999347465,0,12.497226534727,"79",2016
"8808","293D COMPASSVALE CRES",0.178416524700669,6,0.225185014170006,4,4.31734223262901,0,0.384980534786512,5,0.320224375553666,2,13.0440764176739,"54",2016
"8809","468C FERNVALE LINK",0.243851634689675,4,0.446955293388848,4,3.7351323749544,0,0.286256100432878,3,1.65827826940635,0,12.4679425364806,"79",2016
"8810","422 TAMPINES ST 41",0.492337623158341,3,0.192620859182784,6,1.35528535070677,0,0.239149176232493,5,1.7467553988944,0,13.1117201011175,"52",1985
"8811","871C TAMPINES ST 86",1.30525760293944,0,0.369078087169386,3,1.94029008163582,0,0.442315155204783,1,2.56197762143176,0,11.707290197215,"52",2017
"8812","808C CHAI CHEE RD",0.807497732329974,1,0.353052038844674,8,0.472040789810515,3,0.867744763200317,3,2.1973816966678,0,9.17261918441656,"46",2016
"8813","405 BT BATOK WEST AVE 7",1.48601311411282,0,0.178495132010582,4,2.62224174557671,0,0.464412571347661,2,1.85171917709778,0,14.6698040153588,"65",1993
"8814","96A HENDERSON RD",0.607688242487926,2,0.383263617149447,8,0.276898774742011,8,0.430130957043754,3,1.67712879649665,0,3.32057390071858,"15",2019
"8815","35 TELOK BLANGAH RISE",0.852221121281546,1,0.614987973998495,3,0.0473869042101925,3,0.31507846408351,2,1.58462517034216,0,3.69583251638884,"09",1976
"8816","442B FAJAR RD",0.212175097650879,7,0.221027302799767,6,4.70180412420547,0,0.289962687885203,4,4.8368287991048,0,13.7253657117345,"67",2016
"8817","117 PENDING RD",0.157388347040029,8,0.503046309905203,6,4.30699656597878,0,0.30477882355144,4,4.24327387747809,0,13.6349504178382,"67",1988
"8818","442C FAJAR RD",0.250234602578335,8,0.213438800733311,6,4.71315936480493,0,0.267471864629622,5,4.80937088802437,0,13.7607101414725,"67",2016
"8819","18A CIRCUIT RD",0.378435991307309,4,0.0250752627138804,4,0.197535499573706,5,0.776244532572562,1,2.808138308646,0,6.12501110322725,"37",2016
"8820","316 HOUGANG AVE 7",0.858714833779619,1,0.229700658709577,4,1.36478778928183,0,0.371047452639718,2,2.22946669643499,0,9.93102287805449,"53",1993
"8821","656 HOUGANG AVE 8",1.20788632393563,0,0.260005774673356,6,1.64818327226691,0,0.255927289256967,5,0.424736290939803,1,10.0605743197006,"53",1987
"8822","57 TEBAN GDNS RD",1.2929527511846,0,0.0990008544402188,6,0.607921831143859,1,1.5626423607531,0,1.50855784766556,0,13.2823371007633,"60",2016
"8823","935 JURONG WEST ST 91",0.656068243314017,1,0.366661728349743,2,2.73775685634766,0,0.0829486392834078,2,6.00851519921533,0,19.1832625701088,"64",1988
"8824","120 PASIR RIS ST 11",1.23850048921545,0,0.512378546565861,5,2.67181787772025,0,0.71387498208008,3,2.9125311663974,0,14.4350552274507,"51",1988
"8825","256C SUMANG WALK",0.153829022723503,4,0.101658492053907,5,5.27147099495385,0,0.390212558657305,3,1.13710540491665,0,13.9662031336711,"82",2016
"8826","256D SUMANG WALK",0.148727845550006,5,0.104537891962662,5,5.22440344778014,0,0.41349731958804,3,1.09307609662729,0,13.9227924262696,"82",2016
"8827","678A PUNGGOL DR",0.0492707906940308,6,0.117270007814295,6,5.76596046404551,0,0.29117506530602,4,2.10370072686253,0,14.5548863561535,"82",2016
"8828","87 DAWSON RD",0.430381185053374,1,0.0457262533875464,5,0.811958483144109,1,0.236053546018613,1,1.40999395064345,0,4.75636878275053,"14",2016
"8829","868B TAMPINES AVE 8",1.12703328706712,0,0.178881042848466,3,1.75494561985536,0,0.323157088613271,2,2.37650900372168,0,11.7801105710389,"52",2015
"8830","383 TAMPINES ST 32",0.466599102209079,1,0.185899305985511,4,1.80186418583586,0,0.414151483407101,3,1.72888653294147,0,13.9517484510505,"52",1993
"8831","246 KIM KEAT LINK",0.950914338852032,1,0.229365390650651,8,0.528269527285324,6,0.702857755112208,1,1.40692902108494,0,4.7889379781479,"31",1989
"8832","240 LOR 1 TOA PAYOH",0.450879530952532,2,0.390814460988543,7,0.30487433099327,6,0.526668321160079,3,1.35449829001078,0,5.89236769300668,"31",1986
"8833","101B LOR 2 TOA PAYOH",0.132043220796439,4,0.748424447911052,6,0.246474475851259,5,0.256740496482699,5,1.01974523106581,0,5.76796621905654,"31",1993
"8834","176 WOODLANDS ST 13",0.490500635501162,2,0.490377221831971,4,1.10534001889619,0,0.327749581120701,3,6.64381356229694,0,18.1542301467119,"73",1994
"8835","361 YISHUN RING RD",1.21973334234925,0,0.409501476080615,5,1.96409613936792,0,0.232105480129409,3,0.942580108899546,1,15.6397885209255,"76",1988
"8836","258 YISHUN ST 22",0.830450187014354,1,0.17428424744752,7,1.31999749274528,0,0.29517451748791,5,1.24035047361433,0,16.4406780143918,"76",1985
"8837","158 BEDOK STH AVE 3",0.951235866384613,1,0.728066609767527,1,0.751316685617058,1,0.125876057613394,2,2.50687357321429,0,10.9345437252955,"46",1985
"8838","105 LENGKONG TIGA",0.60247366610233,1,0.23690190695924,4,0.880353669105509,2,0.607772609428772,1,1.18757527487764,0,7.72956855811188,"41",1989
"8839","222 BT BATOK EAST AVE 3",0.514479851964301,1,0.347593282642027,4,1.87745078159823,0,0.225070330862363,3,1.36421221299792,0,12.7592251082463,"65",1985
"8840","6 JLN BT HO SWEE",0.257222142139249,3,0.394428576639427,8,0.205874989041135,6,0.720450213783766,3,0.896250494084811,1,2.26401825237587,"16",1971
"8841","440B CLEMENTI AVE 3",0.219862763372112,1,0.140248341784219,8,0.341808174315708,4,0.139092030897338,4,2.62132887892446,0,10.3104019273874,"12",2018
"8842","376C HOUGANG ST 32",0.817619429195484,1,0.153828893170556,4,1.01351279624234,0,0.323695816154421,2,1.95181237428841,0,9.67076188224547,"53",2016
"8843","646 HOUGANG AVE 8",1.29693201960354,0,0.0903755043415101,5,1.53830033806846,0,0.265206926012017,5,0.297919831469582,1,9.8786119851385,"53",1987
"8844","961 JURONG WEST ST 92",0.715048977994262,1,0.0849621821415719,3,2.34841928500874,0,0.523114168939066,5,5.61932336003558,0,18.740010554416,"64",1989
"8845","8A UPP BOON KENG RD",0.242374374145639,4,0.19655149538098,7,0.314428801053562,2,1.20895933250847,0,1.76121851716356,0,3.42312906706758,"38",2017
"8846","530B PASIR RIS DR 1",1.81732584947966,0,0.0714007714466083,3,2.97925755561227,0,0.579406539759793,2,3.33542430353143,0,14.3232719505619,"51",2015
"8847","530A PASIR RIS DR 1",1.74720955415043,0,0.128350097389997,3,2.92663684456005,0,0.645844777688357,2,3.27539151171451,0,14.3131220237836,"51",2015
"8848","668A EDGEFIELD PLAINS",0.306158047604656,6,0.0854004903975837,5,5.89497557985615,0,0.150266127510087,5,2.43143192683398,0,14.6748094338886,"82",2016
"8849","635C PUNGGOL DR",0.243710074936702,7,0.246673394618642,7,5.58710434916263,0,0.143404357309154,6,2.45983055809698,0,14.3397217969,"82",2007
"8850","88 DAWSON RD",0.380786851097717,1,0.0762101639164964,5,0.763016324336574,2,0.182279582668925,1,1.37703454458794,0,4.81184448108983,"14",2016
"8851","470B FERNVALE LINK",0.215560042443637,4,0.229258411650841,4,3.89718066104808,0,0.0686495984426781,3,1.42802895026591,0,12.5208306124475,"79",2016
"8852","473A FERNVALE ST",0.0393914566597661,5,0.0523067766113896,4,4.08386570354382,0,0.1200058776736,2,1.29154759584247,0,12.6661068646258,"79",2016
"8853","294A COMPASSVALE CRES",0.238859184168628,5,0.136527189745604,3,4.26148549350187,0,0.285342955168551,5,0.368505808571212,2,12.9997810610539,"54",2016
"8854","468A FERNVALE LINK",0.317410354847275,4,0.357748626107435,4,3.8370870155772,0,0.20500889033593,3,1.58567321662085,0,12.5496719404528,"79",2016
"8855","470C FERNVALE LINK",0.265115358854415,4,0.260717616436124,4,3.85656311798652,0,0.12550461877312,3,1.40849728922405,0,12.4515705359866,"79",2016
"8856","164A RIVERVALE CRES",0.212471468581622,6,0.412039519032036,4,4.18018945425047,0,0.478975864767742,5,1.65657513622109,0,12.9367013390487,"54",2017
"8857","186 TOA PAYOH CTRL",0.301545132803652,2,0.124225327060544,7,0.29043238529832,6,0.622990048400126,3,1.1854146070368,0,4.97916318538742,"31",1972
"8858","124 POTONG PASIR AVE 1",0.59661034564003,2,0.360518364618326,2,0.940166104892973,1,0.440671036686928,1,2.57365698486461,0,5.49076923442165,"35",1984
"8859","411 WOODLANDS ST 41",0.467394015921148,1,0.341846068645167,3,1.7230571152057,0,0.59979217482131,2,7.18868151208751,0,17.9460258096015,"73",1995
"8860","808B CHAI CHEE RD",0.783878064056874,1,0.307025793493407,7,0.518317151019482,3,0.907662388474742,3,2.16664145795562,0,9.1493646367277,"46",2016
"8861","95C HENDERSON RD",0.61737450042223,2,0.380001417421322,8,0.213265504354288,8,0.481561041434815,3,1.63504333128589,0,3.30933745741069,"15",2019
"8862","104 SPOTTISWOODE PK RD",0.77771975456972,3,0.926748361275534,2,0.954003923062089,1,0.577625745879288,2,0.356690221381624,2,2.40970396257388,"08",1979
"8863","815A CHOA CHU KANG AVE 7",0.36929456205384,3,0.318749769581172,6,3.76857330196535,0,0.594449537849846,2,3.01037030595448,0,15.2471748406233,"68",2017
"8864","442 CLEMENTI AVE 3",0.133581626181599,1,0.153057961125971,6,0.08937283908275,4,0.185340447080372,4,2.86292201018205,0,10.1393480201808,"12",1980
"8865","332 CLEMENTI AVE 2",0.258937716276444,1,0.308748833456941,8,0.366450774256347,4,0.214357957631574,3,2.88642304811068,0,9.8439324405535,"12",1978
"8866","18C CIRCUIT RD",0.354782911975149,4,0.061916039719607,4,0.248767738927841,5,0.850904537372914,1,2.74081832875588,0,6.17621565565942,"37",2016
"8867","18B CIRCUIT RD",0.357056835062639,4,0,4,0.196825990996432,5,0.789431200089922,1,2.78312179882816,0,6.12632957811819,"37",2016
