"","Address","nearest_primary_schools","dist_to_nearest_primary_schools","primary_schools_1km"
"6648","445 CHOA CHU KANG AVE 4","3 CHOA CHU KANG AVENUE 4 BIG HEART STUDENT CARE (CONCORD PRIMARY SCHOOL) SINGAPORE 689814","0.161159903730572","2"
"6649","411 CHOA CHU KANG AVE 3","20 CHOA CHU KANG AVENUE 2 CHUA CHU KANG PRIMARY SCHOOL SINGAPORE 689905","0.372941472065354","3"
"6650","429 CHOA CHU KANG AVE 4","3 CHOA CHU KANG AVENUE 4 BIG HEART STUDENT CARE (CONCORD PRIMARY SCHOOL) SINGAPORE 689814","0.484706214582539","3"
"6651","625 CHOA CHU KANG ST 62","21 CHOA CHU KANG CRESCENT ALPHAJOY STUDENT CARE CENTRE SINGAPORE 688268","0.470059338181876","4"
"6652","123 TECK WHYE LANE","6 CHOA CHU KANG CENTRAL PRO-TEACH SCHOOLCARE (SOUTH VIEW PRIMARY) SINGAPORE 689762","0.357266584543172","3"
"6653","206 CHOA CHU KANG CTRL","6 CHOA CHU KANG CENTRAL PRO-TEACH SCHOOLCARE (SOUTH VIEW PRIMARY) SINGAPORE 689762","0.157042208451646","3"
"6654","549 CHOA CHU KANG ST 52","11 CHOA CHU KANG STREET 52 YMCA STUDENT CARE CENTRE @ DE LA SALLE SINGAPORE 689285","0.161781421650951","2"
"6655","566 CHOA CHU KANG ST 52","11 CHOA CHU KANG STREET 54 KRANJI PRIMARY SCHOOL SINGAPORE 689189","0.212823441636895","4"
"6656","559 CHOA CHU KANG NTH 6","11 CHOA CHU KANG STREET 52 YMCA STUDENT CARE CENTRE @ DE LA SALLE SINGAPORE 689285","0.221156102393273","4"
"6657","328 CLEMENTI AVE 2","15 CLEMENTI AVENUE 5 PEI TONG PRIMARY SCHOOL SINGAPORE 129857","0.252092094007601","3"
"6658","336 CLEMENTI AVE 2","15 CLEMENTI AVENUE 5 PEI TONG PRIMARY SCHOOL SINGAPORE 129857","0.1893002969249","3"
"6659","355 CLEMENTI AVE 2","15 CLEMENTI AVENUE 5 PEI TONG PRIMARY SCHOOL SINGAPORE 129857","0.292589188964084","2"
"6660","710 CLEMENTI WEST ST 2","50 WEST COAST AVENUE QIFA PRIMARY SCHOOL SINGAPORE 128104","0.939690587943177","2"
"6661","72 CIRCUIT RD","1 SALLIM ROAD CANOSSA CONVENT SINGAPORE 387621","0.756836520380055","2"
"6662","93 JLN DUA","350 GUILLEMARD ROAD KONG HWA SCHOOL SINGAPORE 399772","0.291698552163296","1"
"6663","102 ALJUNIED CRES","4 GEYLANG EAST CENTRAL GEYLANG METHODIST SCHOOL (PRIMARY) SINGAPORE 389706","0.354482039575834","2"
"6664","325 UBI AVE 1","10 UBI AVENUE 1 AFTER SCHOOL @ MAHA BODHI SCHOOL SINGAPORE 408931","0.296819718074663","2"
"6665","341 UBI AVE 1","10 UBI AVENUE 1 AFTER SCHOOL @ MAHA BODHI SCHOOL SINGAPORE 408931","0.209813384326906","1"
"6666","324 UBI AVE 1","10 UBI AVENUE 1 AFTER SCHOOL @ MAHA BODHI SCHOOL SINGAPORE 408931","0.324032591340018","2"
"6667","92 PIPIT RD","4 GEYLANG EAST CENTRAL GEYLANG METHODIST SCHOOL (PRIMARY) SINGAPORE 389706","0.73569103645701","2"
"6668","417 EUNOS RD 5","51 KOON SENG ROAD HAIG GIRLS' SCHOOL SINGAPORE 427072","0.940413913456477","1"
"6669","678 HOUGANG AVE 8","9 HOUGANG AVENUE 8 XINMIN PRIMARY SCHOOL SINGAPORE 538784","0.122196104995561","4"
"6670","252 HOUGANG AVE 3","45 HOUGANG AVENUE 1 HOME-IN-SCHOOL CONNECTION STUDENT CARE CENTRE SINGAPORE 538882","0.367964062361701","2"
"6671","127 HOUGANG AVE 1","298 LORONG AH SOO PAYA LEBAR METHODIST GIRLS' SCHOOL (PRIMARY) SINGAPORE 536741","0.390632715322083","2"
"6672","685 HOUGANG ST 61","1 HOUGANG STREET 51 YIO CHU KANG PRIMARY SCHOOL SINGAPORE 538720","0.329729861847456","5"
"6673","696 HOUGANG ST 61","1 HOUGANG STREET 51 YIO CHU KANG PRIMARY SCHOOL SINGAPORE 538720","0.295360382351735","6"
"6674","625 HOUGANG AVE 8","9 HOUGANG AVENUE 8 XINMIN PRIMARY SCHOOL SINGAPORE 538784","0.213218398453821","5"
"6675","667 HOUGANG AVE 4","9 HOUGANG AVENUE 8 XINMIN PRIMARY SCHOOL SINGAPORE 538784","0.279405182767641","4"
"6676","404 HOUGANG AVE 10","1257 UPPER SERANGOON ROAD COMMIT LEARNING SCHOOLHOUSE @ CHIJ OUR LADY OF THE NATIVITY SINGAPORE 534793","0.217875428558464","4"
"6677","608 HOUGANG AVE 4","9 HOUGANG AVENUE 8 XINMIN PRIMARY SCHOOL SINGAPORE 538784","0.268750482832154","4"
"6678","604 HOUGANG AVE 4","9 HOUGANG AVENUE 8 XINMIN PRIMARY SCHOOL SINGAPORE 538784","0.320004896957774","4"
"6679","675 HOUGANG AVE 8","9 HOUGANG AVENUE 8 XINMIN PRIMARY SCHOOL SINGAPORE 538784","0.152931932530313","4"
"6680","693 HOUGANG ST 61","1 HOUGANG STREET 51 YIO CHU KANG PRIMARY SCHOOL SINGAPORE 538720","0.251944882355246","6"
"6681","566 HOUGANG ST 51","150 COMPASSVALE BOW PRO-TEACH SCHOOLCARE (PALM VIEW) SINGAPORE 544822","0.421254577333123","6"
"6682","923 HOUGANG AVE 9","1 HOUGANG STREET 93 HOUGANG PRIMARY SCHOOL SINGAPORE 534238","0.271201425982136","5"
"6683","434 HOUGANG AVE 8","61 HOUGANG AVENUE 8 PUNGGOL PRIMARY SCHOOL SINGAPORE 538787","0.165756906752111","6"
"6684","916 HOUGANG AVE 9","1 HOUGANG STREET 51 YIO CHU KANG PRIMARY SCHOOL SINGAPORE 538720","0.36819508528187","4"
"6685","238 HOUGANG AVE 1","45 HOUGANG AVENUE 1 HOME-IN-SCHOOL CONNECTION STUDENT CARE CENTRE SINGAPORE 538882","0.167106403510178","2"
"6686","578 HOUGANG AVE 4","1 HOUGANG STREET 51 YIO CHU KANG PRIMARY SCHOOL SINGAPORE 538720","0.121146415615682","5"
"6687","237 JURONG EAST ST 21","158 JURONG EAST STREET 24 PRO-TEACH SCHOOLCARE (YUHUA) SINGAPORE 609558","0.24899693505572","3"
"6688","206 JURONG EAST ST 21","158 JURONG EAST STREET 24 PRO-TEACH SCHOOLCARE (YUHUA) SINGAPORE 609558","0.583389050952652","2"
"6689","317 JURONG EAST ST 31","320 JURONG EAST STREET 32 JURONG PRIMARY SCHOOL SINGAPORE 609476","0.29765934354236","1"
"6690","322 JURONG EAST ST 31","320 JURONG EAST STREET 32 JURONG PRIMARY SCHOOL SINGAPORE 609476","0.446389604285209","2"
"6691","116 JURONG EAST ST 13","65 JURONG EAST STREET 13 FUHUA PRIMARY SCHOOL SINGAPORE 609647","0.389448647897548","3"
"6692","277 TOH GUAN RD","158 JURONG EAST STREET 24 PRO-TEACH SCHOOLCARE (YUHUA) SINGAPORE 609558","0.6765552092405","2"
"6693","103 JURONG EAST ST 13","65 JURONG EAST STREET 13 FUHUA PRIMARY SCHOOL SINGAPORE 609647","0.218574480682767","2"
"6694","333 JURONG EAST AVE 1","320 JURONG EAST STREET 32 JURONG PRIMARY SCHOOL SINGAPORE 609476","0.396282980119111","1"
"6695","820 JURONG WEST ST 81","1 JURONG WEST STREET 72 NASCANS @ WEST GROVE SINGAPORE 649223","0.457275190371855","4"
"6696","976 JURONG WEST ST 93","30 JURONG WEST STREET 61 MOE KINDERGARTEN @ JURONG WEST SINGAPORE 648368","0.582257407218794","5"
"6697","424 JURONG WEST AVE 1","8 JURONG WEST STREET 51 MOE KINDERGARTEN @ SHUQUN SINGAPORE 649332","0.595305044737959","3"
"6698","979 JURONG WEST ST 93","30 JURONG WEST STREET 61 MOE KINDERGARTEN @ JURONG WEST SINGAPORE 648368","0.504205504365766","5"
"6699","272C JURONG WEST ST 24","31 JURONG WEST STREET 24 ACE @ WORK ENRICHMENT PTE LTD (CORPORATION PRIMARY) SINGAPORE 648347","0.334477941329701","3"
"6700","449 JURONG WEST ST 42","6 JURONG WEST STREET 52 RULANG PRIMARY SCHOOL SINGAPORE 649295","0.624429043631612","2"
"6701","940 JURONG WEST ST 91","5 JURONG WEST STREET 91 SHG STUDENT CARE (XINGNAN PRIMARY SCHOOL) SINGAPORE 649036","0.157893642634343","2"
"6702","716 JURONG WEST ST 71","1 JURONG WEST STREET 72 NASCANS @ WEST GROVE SINGAPORE 649223","0.261411393034991","4"
"6703","537 JURONG WEST AVE 1","6 JURONG WEST STREET 52 RULANG PRIMARY SCHOOL SINGAPORE 649295","0.473705099190338","4"
"6704","651B JURONG WEST ST 61","20 JURONG WEST STREET 61 LEARNING LEAP PTE LTD (FRONTIER PRIMARY SCHOOL) SINGAPORE 648200","0.165300061211527","3"
"6705","181A BOON LAY DR","31 JURONG WEST STREET 24 ACE @ WORK ENRICHMENT PTE LTD (CORPORATION PRIMARY) SINGAPORE 648347","0.338326860058177","3"
"6706","755 JURONG WEST ST 74","1 JURONG WEST STREET 73 PCF SPARKLETOTS KCARE CENTRE @ WESTWOOD SINGAPORE 649188","0.143480794757944","4"
"6707","551 JURONG WEST ST 42","6 JURONG WEST STREET 52 RULANG PRIMARY SCHOOL SINGAPORE 649295","0.65061317335027","2"
"6708","825 JURONG WEST ST 81","1 JURONG WEST STREET 72 NASCANS @ WEST GROVE SINGAPORE 649223","0.659180118607328","4"
"6709","662D JURONG WEST ST 64","20 JURONG WEST STREET 61 LEARNING LEAP PTE LTD (FRONTIER PRIMARY SCHOOL) SINGAPORE 648200","0.512904550088982","2"
"6710","677B JURONG WEST ST 64","1 JURONG WEST STREET 73 PCF SPARKLETOTS KCARE CENTRE @ WESTWOOD SINGAPORE 649188","0.482446196582881","5"
"6711","652C JURONG WEST ST 61","20 JURONG WEST STREET 61 LEARNING LEAP PTE LTD (FRONTIER PRIMARY SCHOOL) SINGAPORE 648200","0.276004242422494","3"
"6712","680B JURONG WEST CTRL 1","1 JURONG WEST STREET 73 PCF SPARKLETOTS KCARE CENTRE @ WESTWOOD SINGAPORE 649188","0.585858715360349","5"
"6713","830A JURONG WEST ST 81","1 JURONG WEST STREET 72 NASCANS @ WEST GROVE SINGAPORE 649223","0.532121311176463","4"
"6714","831 JURONG WEST ST 81","1 JURONG WEST STREET 72 NASCANS @ WEST GROVE SINGAPORE 649223","0.462105013258161","4"
"6715","671B JURONG WEST ST 65","1 JURONG WEST STREET 72 NASCANS @ WEST GROVE SINGAPORE 649223","0.336798171647171","4"
"6716","665A JURONG WEST ST 64","30 JURONG WEST STREET 61 MOE KINDERGARTEN @ JURONG WEST SINGAPORE 648368","0.459042480396104","4"
"6717","613 JURONG WEST ST 62","30 JURONG WEST STREET 61 MOE KINDERGARTEN @ JURONG WEST SINGAPORE 648368","0.183570271390802","4"
"6718","16 ST. GEORGE'S RD","91 BENDEMEER ROAD MOE KINDERGARTEN @ BENDEMEER SINGAPORE 339948","0.330393787896052","3"
"6719","804 KING GEORGE'S AVE","2 FARRER PARK ROAD LEARNING STUDIO BY ZENITANT (FARRER PARK PRIMARY) SINGAPORE 217567","1.22514304515898","0"
"6720","106 JLN DUSUN","628 LORONG 1 TOA PAYOH CHIJ PRIMARY (TOA PAYOH) SINGAPORE 319765","0.570803096920722","1"
"6721","807 KING GEORGE'S AVE","2 FARRER PARK ROAD LEARNING STUDIO BY ZENITANT (FARRER PARK PRIMARY) SINGAPORE 217567","1.23808614332293","0"
"6722","71 MARINE DR","49 MARINE CRESCENT YMCA STUDENT CARE CENTRE @ TAO NAN SINGAPORE 449761","0.284854584985894","4"
"6723","125 PASIR RIS ST 11","2 PASIR RIS STREET 11 LEARNING LEAP PTE LTD (WHITE SANDS PRIMARY SCHOOL) SINGAPORE 519075","0.730059508944139","3"
"6724","458 PASIR RIS DR 4","30 PASIR RIS STREET 41 NASCANS @ CASUARINA PRIMARY SINGAPORE 518935","0.338352579837683","3"
"6725","477 PASIR RIS DR 6","30 PASIR RIS STREET 41 NASCANS @ CASUARINA PRIMARY SINGAPORE 518935","0.200307141706407","2"
"6726","629 PASIR RIS DR 3","60 PASIR RIS DRIVE 1 PARK VIEW PRIMARY SCHOOL SINGAPORE 519524","0.214287879911039","3"
"6727","184 PASIR RIS ST 11","2 PASIR RIS STREET 11 LEARNING LEAP PTE LTD (WHITE SANDS PRIMARY SCHOOL) SINGAPORE 519075","0.0785072140577147","3"
"6728","140 PASIR RIS ST 11","2 PASIR RIS STREET 11 LEARNING LEAP PTE LTD (WHITE SANDS PRIMARY SCHOOL) SINGAPORE 519075","0.26510821256221","1"
"6729","230 PASIR RIS ST 21","5 PASIR RIS STREET 21 PASIR RIS PRIMARY SCHOOL SINGAPORE 518968","0.191433746053757","3"
"6730","612 ELIAS RD","11 PASIR RIS STREET 52 ELIAS PARK PRIMARY SCHOOL SINGAPORE 518866","0.345739242679997","3"
"6731","774 PASIR RIS ST 71","20 PASIR RIS STREET 71 LIFE STUDENT CARE - HAPPY MERIDIANS SINGAPORE 518798","0.243230351926171","3"
"6732","189 PASIR RIS ST 12","2 PASIR RIS STREET 11 LEARNING LEAP PTE LTD (WHITE SANDS PRIMARY SCHOOL) SINGAPORE 519075","0.203141104059046","3"
"6733","511 PASIR RIS ST 52","11 PASIR RIS STREET 52 ELIAS PARK PRIMARY SCHOOL SINGAPORE 518866","0.135834347866414","2"
"6734","716 PASIR RIS ST 72","60 PASIR RIS DRIVE 1 PARK VIEW PRIMARY SCHOOL SINGAPORE 519524","0.706199328641742","2"
"6735","129 PASIR RIS ST 11","2 PASIR RIS STREET 11 LEARNING LEAP PTE LTD (WHITE SANDS PRIMARY SCHOOL) SINGAPORE 519075","0.591192700243933","2"
"6736","209 PASIR RIS ST 21","2 PASIR RIS STREET 11 LEARNING LEAP PTE LTD (WHITE SANDS PRIMARY SCHOOL) SINGAPORE 519075","0.130547809893136","3"
"6737","649 PASIR RIS DR 10","60 PASIR RIS DRIVE 1 PARK VIEW PRIMARY SCHOOL SINGAPORE 519524","0.180734224873197","3"
"6738","465 PASIR RIS ST 41","30 PASIR RIS STREET 41 NASCANS @ CASUARINA PRIMARY SINGAPORE 518935","0.164565612083819","3"
"6739","622B PUNGGOL CTRL","61 EDGEDALE PLAINS PRO-TEACH SCHOOLCARE (HORIZON) SINGAPORE 828819","0.284047161045526","7"
"6740","603C PUNGGOL RD","41 EDGEFIELD PLAINS WHEE!CANOPUS STUDENT CARE @ EDGEFIELD PRIMARY SCHOOL SINGAPORE 828869","0.343197224053371","6"
"6741","167B PUNGGOL EAST","50 EDGEDALE PLAINS MOE KINDERGARTEN @ GREENDALE SINGAPORE 828848","0.294054845382938","4"
"6742","170C PUNGGOL FIELD","50 EDGEDALE PLAINS MOE KINDERGARTEN @ GREENDALE SINGAPORE 828848","0.364202608870833","4"
"6743","624A PUNGGOL CTRL","61 EDGEDALE PLAINS PRO-TEACH SCHOOLCARE (HORIZON) SINGAPORE 828819","0.211989101036112","7"
"6744","208C PUNGGOL PL","98 PUNGGOL WALK PUNGGOL GREEN PRIMARY SCHOOL SINGAPORE 828772","0.280608509384444","6"
"6745","272A PUNGGOL WALK","98 PUNGGOL WALK PUNGGOL GREEN PRIMARY SCHOOL SINGAPORE 828772","0.251285829431154","5"
"6746","272C PUNGGOL WALK","98 PUNGGOL WALK PUNGGOL GREEN PRIMARY SCHOOL SINGAPORE 828772","0.178505372504611","5"
"6747","102A PUNGGOL FIELD","41 EDGEFIELD PLAINS WHEE!CANOPUS STUDENT CARE @ EDGEFIELD PRIMARY SCHOOL SINGAPORE 828869","0.245309485557368","8"
"6748","103B EDGEFIELD PLAINS","41 EDGEFIELD PLAINS WHEE!CANOPUS STUDENT CARE @ EDGEFIELD PRIMARY SCHOOL SINGAPORE 828869","0.418279293455056","8"
"6749","638B PUNGGOL DR","61 EDGEDALE PLAINS PRO-TEACH SCHOOLCARE (HORIZON) SINGAPORE 828819","0.230989221806098","6"
"6750","199A PUNGGOL FIELD","41 EDGEFIELD PLAINS WHEE!CANOPUS STUDENT CARE @ EDGEFIELD PRIMARY SCHOOL SINGAPORE 828869","0.169459341146776","8"
"6751","170B PUNGGOL FIELD","50 EDGEDALE PLAINS MOE KINDERGARTEN @ GREENDALE SINGAPORE 828848","0.350631804578804","4"
"6752","169A PUNGGOL FIELD","50 EDGEDALE PLAINS MOE KINDERGARTEN @ GREENDALE SINGAPORE 828848","0.354019959317753","4"
"6753","207A PUNGGOL PL","98 PUNGGOL WALK PUNGGOL GREEN PRIMARY SCHOOL SINGAPORE 828772","0.302815085125221","6"
"6754","167 STIRLING RD","310 MARGARET DRIVE QUEENSTOWN CAREHUT SINGAPORE 149303","0.830505562188634","1"
"6755","13 GHIM MOH RD","1 HOLLAND GROVE ROAD PRO-TEACH SCHOOL CARE (HENRY PARK) SINGAPORE 278790","0.959218060885373","1"
"6756","184 STIRLING RD","310 MARGARET DRIVE QUEENSTOWN CAREHUT SINGAPORE 149303","0.353523995605752","2"
"6757","323 SEMBAWANG CL","10 SEMBAWANG DRIVE MOE KINDERGARTEN @ SEMBAWANG SINGAPORE 757715","0.350146154580669","4"
"6758","419 CANBERRA RD","10 ADMIRALTY LINK COMMIT LEARNING SCHOOLHOUSE @ ENDEAVOUR PRIMARY SINGAPORE 757521","0.264478822123897","5"
"6759","425 CANBERRA RD","10 ADMIRALTY LINK COMMIT LEARNING SCHOOLHOUSE @ ENDEAVOUR PRIMARY SINGAPORE 757521","0.176214981287232","5"
"6760","354D ADMIRALTY DR","21 ADMIRALTY DRIVE SINGAPORE EDUSMART LEARNING HUB (CANBERRA PRIMARY) SINGAPORE 757714","0.310686667572259","5"
"6761","185B RIVERVALE CRES","80 RIVERVALE DRIVE RIVERVALE PRIMARY SCHOOL SINGAPORE 545092","0.269123201959681","6"
"6762","273B COMPASSVALE LINK","20 COMPASSVALE LINK NASCANS NORTH VISTA STUDENT CARE CENTRE SINGAPORE 544974","0.206760801872408","6"
"6763","133 RIVERVALE ST","1 RIVERVALE STREET RAFFLES STUDENT CARE CENTRE (NORTH SPRING) LLP SINGAPORE 545088","0.184728274057459","5"
"6764","206A COMPASSVALE LANE","20 COMPASSVALE LINK NASCANS NORTH VISTA STUDENT CARE CENTRE SINGAPORE 544974","0.411320549195255","7"
"6765","137 RIVERVALE ST","1 RIVERVALE STREET RAFFLES STUDENT CARE CENTRE (NORTH SPRING) LLP SINGAPORE 545088","0.296648203607738","5"
"6766","104 SERANGOON NTH AVE 1","21 SERANGOON NORTH AVENUE 4 KNOWLEDGE PARK EDUCARE (ROSYTH) PTE LTD SINGAPORE 555855","0.4814084717419","1"
"6767","220 SERANGOON AVE 4","12 SERANGOON AVENUE 4 LEARNING STUDIO BY ZENITANT (ZHONGHUA PRIMARY SCHOOL) SINGAPORE 556095","0.326979776254852","2"
"6768","547 SERANGOON NTH AVE 3","21 SERANGOON NORTH AVENUE 4 KNOWLEDGE PARK EDUCARE (ROSYTH) PTE LTD SINGAPORE 555855","0.469928234290943","1"
"6769","228 SERANGOON AVE 4","12 SERANGOON AVENUE 4 LEARNING STUDIO BY ZENITANT (ZHONGHUA PRIMARY SCHOOL) SINGAPORE 556095","0.438035557502975","3"
"6770","404 SERANGOON AVE 1","15 SERANGOON AVENUE 3 BIG HEART STUDENT CARE @ YANGZHENG SINGAPORE 556108","0.492376679338713","2"
"6771","421 SERANGOON CTRL","15 SERANGOON AVENUE 3 BIG HEART STUDENT CARE @ YANGZHENG SINGAPORE 556108","0.752176169188649","2"
"6772","116 SERANGOON NTH AVE 1","21 SERANGOON NORTH AVENUE 4 KNOWLEDGE PARK EDUCARE (ROSYTH) PTE LTD SINGAPORE 555855","0.601842842151915","2"
"6773","322 SERANGOON AVE 3","15 SERANGOON AVENUE 3 BIG HEART STUDENT CARE @ YANGZHENG SINGAPORE 556108","0.310037602707881","4"
"6774","408 TAMPINES ST 41","30 TAMPINES AVENUE 9 BIG HEART STUDENT CARE (TAMPINES NORTH PRIMARY SCHOOL) SINGAPORE 529565","0.433561539032004","3"
"6775","113 TAMPINES ST 11","250 TAMPINES STREET 12 MOE KINDERGARTEN @ TAMPINES PRIMARY SINGAPORE 529426","0.494062563498313","5"
"6776","469 TAMPINES ST 44","30 TAMPINES AVENUE 9 BIG HEART STUDENT CARE (TAMPINES NORTH PRIMARY SCHOOL) SINGAPORE 529565","0.656363486329831","3"
"6777","240 TAMPINES ST 21","1 TAMPINES STREET 42 COMMIT LEARNING SCHOOLHOUSE @ GONGSHANG PRIMARY SCHOOL SINGAPORE 529176","0.325546186316611","5"
"6778","201A TAMPINES ST 21","3 TAMPINES STREET 21 YUMIN PRIMARY SCHOOL SINGAPORE 529393","0.324824863521517","4"
"6779","839 TAMPINES ST 83","2 TAMPINES AVENUE 3 CHAPEL OF CHRIST THE REDEEMER SINGAPORE 529706","0.324139564741584","4"
"6780","939 TAMPINES AVE 5","2 TAMPINES STREET 91 MOE KINDERGARTEN @ JUNYUAN SINGAPORE 528906","0.242433263638389","3"
"6781","713 TAMPINES ST 71","21 TAMPINES STREET 71 NASCANS @ POI CHING SINGAPORE 529067","0.320415531430959","2"
"6782","862A TAMPINES ST 83","21 TAMPINES STREET 71 NASCANS @ POI CHING SINGAPORE 529067","0.320389118555803","5"
"6783","861 TAMPINES AVE 5","21 TAMPINES STREET 71 NASCANS @ POI CHING SINGAPORE 529067","0.36641293157827","5"
"6784","352 TAMPINES ST 33","31 TAMPINES STREET 33 NASCANS @ EAST SPRING SINGAPORE 529258","0.173720195876273","1"
"6785","490B TAMPINES ST 45","2 PASIR RIS STREET 11 LEARNING LEAP PTE LTD (WHITE SANDS PRIMARY SCHOOL) SINGAPORE 519075","0.647142102037746","3"
"6786","114 SIMEI ST 1","11 SIMEI STREET 3 LEARNING STUDIO EDUCARE @ CHANGKAT PRIMARY SCHOOL SINGAPORE 529896","0.477404974860455","3"
"6787","338 TAMPINES ST 33","31 TAMPINES STREET 33 NASCANS @ EAST SPRING SINGAPORE 529258","0.251833443483467","2"
"6788","372 TAMPINES ST 34","31 TAMPINES STREET 33 NASCANS @ EAST SPRING SINGAPORE 529258","0.576076675400933","3"
"6789","304 TAMPINES ST 32","31 TAMPINES STREET 33 NASCANS @ EAST SPRING SINGAPORE 529258","0.594549497818959","4"
"6790","260 TAMPINES ST 21","1 TAMPINES STREET 42 COMMIT LEARNING SCHOOLHOUSE @ GONGSHANG PRIMARY SCHOOL SINGAPORE 529176","0.295446870366731","5"
"6791","224 SIMEI ST 4","11 SIMEI STREET 3 LEARNING STUDIO EDUCARE @ CHANGKAT PRIMARY SCHOOL SINGAPORE 529896","0.671131908080193","1"
"6792","122 SIMEI ST 1","1 TAMPINES STREET 21 BIG HEART STUDENT CARE (CHONGZHENG PRIMARY SCHOOL) SINGAPORE 529392","0.576182608552332","3"
"6793","842F TAMPINES ST 82","2 TAMPINES AVENUE 3 CHAPEL OF CHRIST THE REDEEMER SINGAPORE 529706","0.257813563275048","4"
"6794","892A TAMPINES AVE 8","2 TAMPINES AVENUE 3 CHAPEL OF CHRIST THE REDEEMER SINGAPORE 529706","0.821016005013006","1"
"6795","314 TAMPINES ST 33","31 TAMPINES STREET 33 NASCANS @ EAST SPRING SINGAPORE 529258","0.51750406838713","3"
"6796","737 TAMPINES ST 72","21 TAMPINES STREET 71 NASCANS @ POI CHING SINGAPORE 529067","0.199154714362882","2"
"6797","426 TAMPINES ST 41","30 TAMPINES AVENUE 9 BIG HEART STUDENT CARE (TAMPINES NORTH PRIMARY SCHOOL) SINGAPORE 529565","0.138008943246133","3"
"6798","940 TAMPINES AVE 5","250 TAMPINES STREET 12 MOE KINDERGARTEN @ TAMPINES PRIMARY SINGAPORE 529426","0.236694776179963","3"
"6799","56 LOR 4 TOA PAYOH","15 LORONG 3 TOA PAYOH KHENG CHENG SCHOOL SINGAPORE 319580","0.361580640280671","3"
"6800","178 TOA PAYOH CTRL","15 LORONG 3 TOA PAYOH KHENG CHENG SCHOOL SINGAPORE 319580","0.48005923947959","3"
"6801","17 JOO SENG RD","15 CEDAR AVENUE CEDAR PRIMARY SCHOOL SINGAPORE 349700","0.614177089283687","2"
"6802","209 TOA PAYOH NTH","15 LORONG 3 TOA PAYOH KHENG CHENG SCHOOL SINGAPORE 319580","0.565778722466224","2"
"6803","43 LOR 5 TOA PAYOH","16 LORONG 7 TOA PAYOH PEI CHUN SPORTS HALL SINGAPORE 319320","0.156350904899399","3"
"6804","7 LOR 7 TOA PAYOH","16 LORONG 7 TOA PAYOH PEI CHUN SPORTS HALL SINGAPORE 319320","0.265027318755924","2"
"6805","80B LOR 4 TOA PAYOH","15 LORONG 3 TOA PAYOH KHENG CHENG SCHOOL SINGAPORE 319580","0.383793176878774","4"
"6806","786B WOODLANDS DR 60","110 WOODLANDS CRESCENT MERCU STUDENT CARE CENTRE @ RIVERSIDE PRIMARY SCHOOL SINGAPORE 737803","0.19788267617644","4"
"6807","610 WOODLANDS AVE 4","11 WOODLANDS RING ROAD POWERLIFE STUDENT SERVICES SINGAPORE 738240","0.13240487398726","6"
"6808","171 WOODLANDS ST 11","31 WOODLANDS CENTRE ROAD MARSILING PRIMARY SCHOOL SINGAPORE 738927","0.321278403896681","2"
"6809","878 WOODLANDS AVE 9","31 WOODLANDS CIRCLE BIG HEART STUDENT CARE @ EVERGREEN SINGAPORE 738908","0.317574190937652","4"
"6810","873 WOODLANDS ST 81","5 WOODLANDS STREET 81 POWERLIFE STUDENT SERVICES @ QIHUA PRIMARY SCHOOL SINGAPORE 738525","0.210162361179716","3"
"6811","684B WOODLANDS DR 73","11 WOODLANDS DRIVE 62 SHG STUDENT CARE (GREENWOOD PRIMARY SCHOOL) SINGAPORE 737942","0.194242767907185","3"
"6812","712 WOODLANDS DR 70","11 WOODLANDS CIRCLE THE LEARNING HARBOUR @ ADMIRALTY PRIMARY SCHOOL SINGAPORE 738907","0.339191352508996","7"
"6813","796 WOODLANDS DR 72","11 WOODLANDS CIRCLE THE LEARNING HARBOUR @ ADMIRALTY PRIMARY SCHOOL SINGAPORE 738907","0.323980955543655","4"
"6814","177 WOODLANDS ST 13","23 WOODLANDS AVENUE 1 SHG STUDENT CARE (FUCHUN PRIMARY SCHOOL) SINGAPORE 739063","0.414015822670701","3"
"6815","418 WOODLANDS ST 41","23 WOODLANDS AVENUE 1 SHG STUDENT CARE (FUCHUN PRIMARY SCHOOL) SINGAPORE 739063","0.426762300636451","2"
"6816","546 WOODLANDS DR 16","80 WOODLANDS DRIVE 17 INNOVA PRIMARY SCHOOL SINGAPORE 737888","0.383113163494986","5"
"6817","841 WOODLANDS ST 82","31 WOODLANDS CIRCLE BIG HEART STUDENT CARE @ EVERGREEN SINGAPORE 738908","0.323720286689351","4"
"6818","851 WOODLANDS ST 83","10 WOODLANDS DRIVE 50 WOODLANDS PRIMARY SCHOOL SINGAPORE 738853","0.452193950740306","6"
"6819","523 WOODLANDS DR 14","11 WOODLANDS RING ROAD POWERLIFE STUDENT SERVICES SINGAPORE 738240","0.421607844525484","5"
"6820","572A WOODLANDS AVE 1","2 WOODLANDS DRIVE 14 COMMIT LEARNING SCHOOLHOUSE @ WOODGROVE PRIMARY SCHOOL SINGAPORE 738079","0.221261027240305","5"
"6821","893B WOODLANDS DR 50","10 WOODLANDS DRIVE 50 WOODLANDS PRIMARY SCHOOL SINGAPORE 738853","0.194799560618622","7"
"6822","419 WOODLANDS ST 41","23 WOODLANDS AVENUE 1 SHG STUDENT CARE (FUCHUN PRIMARY SCHOOL) SINGAPORE 739063","0.465547505585824","2"
